Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
cora_run1qacz7uf_GAT_hyperh4zco1jx,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,10.25204849243164,10.33261227607727,217344
cora_runqeogi6ee_GAT_hyper1msm0aqj,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,5.797908782958984,5.901187419891357,219697
cora_run1qacz7uf_GAT_hyperchksdvuu,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,12.01002311706543,12.106834888458252,217344
cora_runqeogi6ee_GAT_hyper5ohdyhax,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,5.903473854064941,5.96995210647583,219697
cora_runqeogi6ee_GAT_hyper04bechrt,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,9.946469068527222,10.145378589630129,219697
cora_run1qacz7uf_GAT_hyperi0gskn7r,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,15.291733026504517,15.390137672424316,217344
cora_runqeogi6ee_GAT_hypercqr4frkm,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,9.216184377670288,9.29003643989563,219697
cora_run1qacz7uf_GAT_hyperngyy9xhg,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,16.05445885658264,16.116613149642944,217344
cora_run1qacz7uf_GAT_hyperb48nb23q,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,6.944585084915161,6.998303413391113,217344
cora_runqeogi6ee_GAT_hyper5179hszy,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,19.21714305877685,19.36048483848572,219697
cora_run1qacz7uf_GAT_hyperx96cpign,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.627798795700073,7.686147451400757,217344
cora_run1qacz7uf_GAT_hyperkie5votu,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.012643814086914,8.061665773391724,217344
cora_runqeogi6ee_GAT_hyper0tn5bn02,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,23.004955530166622,23.050121068954468,219697
cora_run1qacz7uf_GAT_hypercrymtyfm,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.211632490158081,8.339765787124634,217344
cora_run1qacz7uf_GAT_hypers334iehq,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,17.59356951713562,17.632056713104248,217344
cora_runqeogi6ee_GAT_hyperno0coooc,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,23.1954243183136,23.382354974746704,219697
cora_run1qacz7uf_GAT_hyper863wmcs6,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,22.530564546585083,22.60655951499939,217344
cora_runqeogi6ee_GAT_hyper4k1ipumd,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,31.280251502990723,31.36895775794983,219697
cora_runqeogi6ee_GAT_hyper5iylmf2h,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,12.979344844818115,13.023863315582275,219697
cora_run1qacz7uf_GAT_hyper8ole4yo7,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,24.09169149398804,24.239086389541622,217344
cora_runqeogi6ee_GAT_hyperppvubmm3,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,14.902449131011965,15.037264585494995,219697
cora_runqeogi6ee_GAT_hyperdf7l07q9,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,14.312306642532349,14.36874771118164,219697
cora_run1qacz7uf_GAT_hypera7020ay2,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,24.183252573013306,24.319596767425537,217344
cora_run1qacz7uf_GAT_hyperk9u5ouze,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,12.41635251045227,12.469463109970093,217344
cora_runqeogi6ee_GAT_hyperouupwh3b,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,14.81437349319458,14.961958408355711,219697
cora_runqeogi6ee_GAT_hyperp9ua72ka,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,6.77973484992981,6.912868976593018,219697
cora_run1qacz7uf_GAT_hyperakvczr3b,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,13.785924673080444,13.859175443649292,217344
cora_runqeogi6ee_GAT_hyperzfvsdsc2,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,6.792057275772095,6.8465752601623535,219697
cora_runqeogi6ee_GAT_hypers8319j46,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,8.047282218933105,8.220844984054565,219697
cora_run1qacz7uf_GAT_hypers2mfgcm4,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,13.559281349182127,13.614967107772827,217344
cora_runqeogi6ee_GAT_hyperuxkfrnai,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,8.846919059753418,8.901379585266113,219697
cora_run1qacz7uf_GAT_hyperrctp9r0g,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,16.090294122695923,16.174243211746216,217344
cora_run1qacz7uf_GAT_hypery3vyjle2,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,6.425483465194702,6.593482494354248,217344
cora_runqeogi6ee_GAT_hyper9f8ppkvg,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,21.19901752471924,21.32266855239868,219697
cora_run1qacz7uf_GAT_hyper0vphypjm,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,6.325788736343384,6.446656465530396,217344
cora_run1qacz7uf_GAT_hyperwwqx6kf4,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.615172863006592,8.66618824005127,217344
cora_run1qacz7uf_GAT_hyperad6kc0cr,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.511835098266602,7.637415170669556,217344
cora_runqeogi6ee_GAT_hyperptam0g5v,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,23.749775171279907,23.873764038085938,219697
cora_run1qacz7uf_GAT_hyper89v9si6v,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,17.491336584091187,17.5945987701416,217344
cora_runqeogi6ee_GAT_hyperjvctwe7x,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,26.12894868850708,26.177354335784912,219697
cora_run1qacz7uf_GAT_hyperg6fg03v6,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,23.02475070953369,23.07394361495972,217344
cora_runqeogi6ee_GAT_hyperm7uag0tm,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,30.968695640563965,31.093448162078857,219697
cora_run1qacz7uf_GAT_hyperm86z739j,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,25.04341125488281,25.08832621574402,217344
cora_runqeogi6ee_GAT_hyperz0h4wp25,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,10.80173659324646,10.85762858390808,219697
cora_runqeogi6ee_GAT_hyperq5n9tsgi,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,13.491250038146973,13.555572748184204,219697
cora_run1qacz7uf_GAT_hypertml1q5pc,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,28.53330087661743,28.71368098258972,217344
cora_runqeogi6ee_GAT_hyper7o346ocw,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,13.789406776428224,13.871043920516968,219697
cora_run1qacz7uf_GAT_hyper58g6focj,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,12.141588926315308,12.255350589752195,217344
cora_runqeogi6ee_GAT_hypere16oiyeo,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,13.760017395019531,13.82176661491394,219697
cora_run1qacz7uf_GAT_hyper7rus1r2q,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,12.34311294555664,12.431743860244753,217344
cora_runqeogi6ee_GAT_hyperb20h2bgo,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,5.523988723754883,5.619756698608398,219697
cora_runqeogi6ee_GAT_hypergff5tf6h,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,7.990355491638184,8.133561134338379,219697
cora_run1qacz7uf_GAT_hyperlnf8gf6d,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,11.165228128433228,11.21735668182373,217344
cora_runqeogi6ee_GAT_hypersfhohq6s,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,8.828717947006226,8.875315189361572,219697
cora_runqeogi6ee_GAT_hyper0hfhc2w5,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,9.799187660217283,9.995615482330322,219697
cora_run1qacz7uf_GAT_hyper11mspcns,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,14.795246362686155,14.996227741241457,217344
cora_run1qacz7uf_GAT_hyperp2pr8yzp,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.000401258468628,7.134784698486328,217344
cora_runqeogi6ee_GAT_hyperzqyfh1dm,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,20.13030576705933,20.184338092803955,219697
cora_run1qacz7uf_GAT_hypertew1ybe2,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,5.972897291183472,6.041020631790161,217344
cora_run1qacz7uf_GAT_hyperlrgfgpmx,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,7.896857500076294,7.951155424118042,217344
cora_run1qacz7uf_GAT_hyperl2colojr,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,9.018513679504396,9.14454746246338,217344
cora_runqeogi6ee_GAT_hyperebizpf8k,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,20.54925799369812,20.63689351081848,219697
cora_run1qacz7uf_GAT_hyper63pf9m7v,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,14.474292278289797,14.543087005615234,217344
cora_runqeogi6ee_GAT_hypercgpxixid,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,24.26696920394897,24.318207502365112,219697
cora_run1qacz7uf_GAT_hyper2ut3i2iq,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,17.729522705078125,17.774730443954468,217344
cora_runqeogi6ee_GAT_hyperhap7d6m6,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,22.268248796463013,22.44423007965088,219697
cora_run1qacz7uf_GAT_hyper0ybxpcs3,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,24.849842309951782,24.992806434631348,217344
cora_runqeogi6ee_GAT_hyperth015228,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,11.67663288116455,11.798754930496216,219697
cora_runqeogi6ee_GAT_hyperucp0bjwx,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,14.064319849014282,14.15788722038269,219697
cora_run1qacz7uf_GAT_hyperfat5foj6,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,29.328405618667603,29.484160661697388,217344
cora_runqeogi6ee_GAT_hyperv238xnnc,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,14.944785594940186,15.048950910568236,219697
cora_run1qacz7uf_GAT_hyperg9titfgh,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,10.786790132522585,10.838139533996582,217344
cora_runqeogi6ee_GAT_hyperynxwizqf,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,16.78791618347168,16.877233028411865,219697
cora_run1qacz7uf_GAT_hyperzkvfg307,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,10.140690803527832,10.211005210876465,217344
cora_runqeogi6ee_GAT_hypersxkq8vfx,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,7.00373125076294,7.089840650558472,219697
cora_runqeogi6ee_GAT_hyperd9z6b6mx,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,7.556743144989014,7.609018802642822,219697
cora_run1qacz7uf_GAT_hyperw786ko80,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,15.0723614692688,15.203218698501589,217344
cora_runqeogi6ee_GAT_hyperu6guzotg,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,7.848656892776489,7.899004936218262,219697
cora_run1qacz7uf_GAT_hyperg9c1cwdm,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,16.201286554336548,16.306813955307007,217344
cora_runqeogi6ee_GAT_hyperwuaqjszj,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,7.634838819503784,7.687253475189209,219697
cora_run1qacz7uf_GAT_hypers11xqngl,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,5.897510290145874,5.960695743560791,217344
cora_run1qacz7uf_GAT_hyperr56zqkny,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,5.799976825714111,5.859007358551025,217344
cora_runqeogi6ee_GAT_hyperauqemyup,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,17.80820608139038,17.990182399749756,219697
cora_run1qacz7uf_GAT_hypermwg6p9zx,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.021353483200073,8.073796033859253,217344
cora_run1qacz7uf_GAT_hyper26t4n13c,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,8.735176086425781,8.875520467758179,217344
cora_runqeogi6ee_GAT_hyperhv08scav,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,23.90440320968628,24.02666592597961,219697
cora_run1qacz7uf_GAT_hyperfltgxhrp,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,21.12487959861756,21.20635199546814,217344
cora_runqeogi6ee_GAT_hyper74j6pesl,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,29.398988246917725,29.553834915161133,219697
cora_run1qacz7uf_GAT_hyperkvfwtuu9,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,23.70429301261902,23.80193662643433,217344
cora_runqeogi6ee_GAT_hyper1fw1j0f2,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,30.52552604675293,30.576427221298218,219697
cora_run1qacz7uf_GAT_hyper9oo44smr,2.37,40.68,92.28,96.64,100.0,100.0,28.37,2.37,40.68,92.28,96.64,100.0,100.0,96.33,96.72,94.92,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,inner,20,25.052022695541385,25.140332221984863,217344
cora_runqeogi6ee_GAT_hyper3qrc0xdj,27.53,20.48,73.13,93.91,99.36,100.0,40.81,27.53,20.48,73.13,93.91,99.36,100.0,96.83,96.59,100.0,128,128,4,0.1,0.0,3,0.015,3,2,16,1,3,0.1,dot,20,11.733827114105225,11.83276104927063,219697
